plant_id,scientific_name,common_name,display_name,plant_family,image_url,image_source,native_states,growth_habit,plant_type,zone_min,zone_max,maintenance,soil_description,soil_moisture,soil_ph,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_color,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,supports_bee_observed,supports_butterfly_observed,supports_hummingbird_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,has_ladybird_data,has_pollinator_data
PLANT-00037,Agave shawii,"Coastal Agave, Boundary Century Plant, Shaw's Century Plant","Coastal Agave, Boundary Century Plant, Shaw's Century Plant",Agavaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/439947737/medium.jpeg,iNaturalist,California,Cactus/Succulent,Herbaceous perennial,9,10,Low,"Dry, rocky soils.",Dry,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Yellow , Green",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00038,Ageratina altissima,White Snakeroot,White Snakeroot,Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/162191139/medium.jpg,iNaturalist,Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,3,8,Medium,,"Dry , Moist",,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00039,Alisma triviale,Northern Water Plantain,Northern Water Plantain,Alismataceae,https://inaturalist-open-data.s3.amazonaws.com/photos/15400/medium.jpg,iNaturalist,Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Dakota | Utah | Vermont | Washington | Wisconsin | Wyoming,Herb,Herbaceous perennial,5,10,Low,,Wet,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00040,Allium cernuum,Nodding Onion,Nodding Onion,Liliaceae,https://static.inaturalist.org/photos/218716747/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | Colorado | Georgia | Idaho | Illinois | Indiana | Iowa | Kentucky | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | New Mexico | New York | North Carolina | Ohio | Oregon | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Utah | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herb,Bulb,4,8,Low,"Humus-rich, neutral to alkaline soils.",Moist,Alkaline (pH>7.2),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
PLANT-00041,Allium schoenoprasum,Wild Chives,Wild Chives,Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/90411579/medium.jpg,iNaturalist,Alaska | Colorado | Connecticut | Idaho | Maine | Massachusetts | Michigan | Minnesota | Montana | New Hampshire | New Jersey | New York | Ohio | Oregon | Pennsylvania | Rhode Island | Vermont | Washington | Wisconsin | Wyoming,Herb,Bulb,4,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
PLANT-00042,Allium stellatum,"Autumn Onion, Prairie Onion","Autumn Onion, Prairie Onion",Liliaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/360999/medium.jpg,iNaturalist,Alabama | Arkansas | Georgia | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Nebraska | Ohio | Oklahoma | South Dakota | Tennessee | Texas | Wisconsin,Herb,Bulb,3,8,Low,"Mesic to dry, rocky soils.",Moist,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Pink , Purple",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00043,Alnus incana,"Gray Alder, Speckled Alder","Gray Alder, Speckled Alder",Betulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/542369958/medium.jpg,iNaturalist,Arizona | California | Colorado | Connecticut | Idaho | Illinois | Indiana | Iowa | Maine | Massachusetts | Michigan | Minnesota | Montana | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Oregon | Pennsylvania | Rhode Island | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Shrub,Tree,2,6,Low,Wet soils.,"Moist , Wet",Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Red , Green",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00044,Alnus incana subsp. rugosa,hazel alder,hazel alder,,,,Connecticut | Illinois | Indiana | Iowa | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Dakota | Ohio | Pennsylvania | Rhode Island | Vermont | Virginia | West Virginia | Wisconsin,,Tree,2,6,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00045,Alnus maritima,Seaside Alder,Seaside Alder,Betulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/87035246/medium.jpg,iNaturalist,Delaware | Georgia | Maryland | Oklahoma,Shrub,Tree,4,7,Medium,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Red , Green",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00046,Alnus serrulata,"Smooth Alder, Hazel Alder, Brookside Alder, Tag Alder, Common Alder, Black Alder","Smooth Alder, Hazel Alder, Brookside Alder, Tag Alder, Common Alder, Black Alder",Betulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/2261216/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia,Shrub,Tree,4,9,Low,"Wet, fine sandy loams, peats & mucks.","Moist , Wet",Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Red , Green , Brown",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00047,Amelanchier arborea,"Common Serviceberry, Downy Serviceberry, Shadbush, Juneberry, Junebush, Shadblow, Sarvis","Common Serviceberry, Downy Serviceberry, Shadbush, Juneberry, Junebush, Shadblow, Sarvis",Rosaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/18357952/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Tree,Tree,4,9,Low,"Moist, well-drained, acid soils.",Dry,Acidic (pH<6.8),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,White,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00048,Amelanchier canadensis,"Canadian Serviceberry, Canadian Service-berry, Shadblow Serviceberry, Juneberry, Shadbush, Junebush","Canadian Serviceberry, Canadian Service-berry, Shadblow Serviceberry, Juneberry, Shadbush, Junebush",Rosaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/8047816/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Georgia | Maine | Maryland | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Pennsylvania | Rhode Island | South Carolina | Tennessee | Virginia | West Virginia,Tree,Tree,4,8,Low,"Moist, but well-drained, soils.","Moist , Wet",,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,White,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00049,Amelanchier laevis,"Allegheny Serviceberry, Allegheny Service-berry, Serviceberry","Allegheny Serviceberry, Allegheny Service-berry, Serviceberry",Rosaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/40513174/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Tree,Tree,4,8,Low,Coarse to medium loams; moist to slightly dry.,"Dry , Moist",Acidic (pH<6.8),TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,White,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00050,Amelanchier nantucketensis,"Nantucket Serviceberry, Nantucket Shadbush","Nantucket Serviceberry, Nantucket Shadbush",Rosaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/491610807/medium.jpeg,iNaturalist,Maine | Maryland | Massachusetts | New Jersey | New York | Virginia,Shrub,Deciduous shrub,3,6,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00051,Amelanchier obovalis,coastal serviceberry,coastal serviceberry,,https://inaturalist-open-data.s3.amazonaws.com/photos/6781790/medium.jpeg,iNaturalist,Alabama | Delaware | Georgia | Maryland | Massachusetts | New Jersey | North Carolina | Pennsylvania | South Carolina | Virginia,,Deciduous shrub,5,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00052,Amelanchier stolonifera,Running Serviceberry,Running Serviceberry,Rosaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/647882/medium.jpg,iNaturalist,Alabama | Connecticut | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Shrub,Deciduous shrub,4,8,Low,,"Dry , Moist",,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Pink",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00053,Amorpha canescens,"Leadplant, Leadplant Amorpha, Prairie Shoestring","Leadplant, Leadplant Amorpha, Prairie Shoestring",Fabaceae,https://static.inaturalist.org/photos/209272559/medium.jpg,iNaturalist,Arkansas | Colorado | Illinois | Indiana | Iowa | Kansas | Michigan | Minnesota | Missouri | Montana | Nebraska | New Mexico | North Dakota | Oklahoma | South Dakota | Texas | Wisconsin | Wyoming,Shrub,Deciduous shrub,2,9,Low,"Well-drained, sandy or rocky soils.",Dry,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Blue , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00054,Amorpha fruticosa,"Indigo Bush, False Indigo Bush, False Indigo, Desert False Indigo","Indigo Bush, False Indigo Bush, False Indigo, Desert False Indigo",Fabaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/3976234/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | California | Colorado | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New Mexico | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Virginia | Wisconsin | Wyoming,Shrub,Deciduous shrub,4,9,Low,"Moist soils to dry sands. pH adaptable. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay, Acid-based, Calcareous.",Moist,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Orange , Blue , Purple , Violet",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00055,Amorpha ouachitensis,Ouachita Mountain leadplant,Ouachita Mountain leadplant,,https://inaturalist-open-data.s3.amazonaws.com/photos/152814/medium.jpg,iNaturalist,Arkansas | Oklahoma,,Deciduous shrub,5,7,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00056,Amsonia ciliata,"Fringed Bluestar, Bluestar, Texas Bluestar","Fringed Bluestar, Bluestar, Texas Bluestar",Apocynaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/65633432/medium.jpg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Missouri | North Carolina | Oklahoma | South Carolina | Texas,Herb,Herbaceous perennial,5,9,Low,"Well-drained, sandy loam or limestone. Sandy, Sandy Loam, Medium Loam, Clay Loam, Limestone-based.",Dry,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Blue,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00057,Amsonia ciliata var. filifolia,blue star,blue star,,,,Alabama | Arkansas | Florida | Georgia | Missouri | North Carolina | Oklahoma | South Carolina | Texas,,Herbaceous perennial,5,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00058,Amsonia hubrichtii,Hubricht's Bluestar,Hubricht's Bluestar,Apocynaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/124967179/medium.jpg,iNaturalist,Arkansas | Oklahoma,Herb,Herbaceous perennial,5,8,Low,"Grow in medium, well-drained soil in full sun to part shade.",,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Blue,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00059,Amsonia illustris,"Ozark Bluestar, Showy Blue-star, Missouri Blue Star, Swamp Bluestar","Ozark Bluestar, Showy Blue-star, Missouri Blue Star, Swamp Bluestar",Apocynaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/3664657/medium.jpg,iNaturalist,Arkansas | Kansas | Missouri | Oklahoma | Texas,Herb,Herbaceous perennial,5,9,Low,"Clay, Sand, Sandy Loam, Medium Loam, Acid-based. Perhaps best in clay.",Moist,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Blue,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00060,Amsonia tabernaemontana,"Eastern Bluestar, Blue Dogbane, Willow Amsonia, Woodland Bluestar","Eastern Bluestar, Blue Dogbane, Willow Amsonia, Woodland Bluestar",Apocynaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/265802650/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia,Herb,Herbaceous perennial,3,9,Low,"Wet to moist, sandy soils.",Wet,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Blue , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00061,Amsonia tabernaemontana var. salicifolia,blue star,blue star,,,,Alabama | Arkansas | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Mississippi | Missouri | New York | North Carolina | Ohio | Oklahoma | South Carolina | Tennessee | Texas,,Herbaceous perennial,3,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00062,Anaphalis margaritacea,"Western Pearly Everlasting, Pearly-everlasting","Western Pearly Everlasting, Pearly-everlasting",Asteraceae,https://inaturalist-open-data.s3.amazonaws.com/photos/557174771/medium.jpg,iNaturalist,Alaska | Arizona | California | Colorado | Connecticut | Delaware | Idaho | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | Ohio | Oregon | Pennsylvania | Rhode Island | South Dakota | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,3,8,Low,Sandy or gravelly soils.,Dry,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"White , Yellow",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
PLANT-00063,Andropogon gerardii,"Big Bluestem, Tall Bluestem, Turkeyfoot","Big Bluestem, Tall Bluestem, Turkeyfoot",Poaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/49663357/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | West Virginia | Wisconsin | Wyoming,Grass/Grass-like,Ornamental grass,4,9,Low,"Acid or calcareous sands, loams, and clays.",Moist,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Red , Blue , Brown",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00064,Andropogon glomeratus,"Bushy Bluestem, Brushy Bluestem","Bushy Bluestem, Brushy Bluestem",Poaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/90782688/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | California | Delaware | Florida | Georgia | Illinois | Kentucky | Louisiana | Maryland | Massachusetts | Mississippi | Nevada | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Utah | Virginia | West Virginia,Grass/Grass-like,Ornamental grass,5,9,Low,"Clay, Loam, Sand; Moist, moderately disturbed, relatively sterile soils. Poor drainage all right, even preferred. Tolerates salinity.","Moist , Wet",,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"White , Brown",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00065,Anemone americana,Roundleaf Liverleaf,Roundleaf Liverleaf,,https://inaturalist-open-data.s3.amazonaws.com/photos/34800677/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | Wisconsin,,Herbaceous perennial,3,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00066,Anemone canadensis,"Canadian Anemone, Round-leaf Thimbleweed, Canada Anemone, Windflower, Meadow Anemone","Canadian Anemone, Round-leaf Thimbleweed, Canada Anemone, Windflower, Meadow Anemone",Ranunculaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/162600164/medium.jpg,iNaturalist,Colorado | Connecticut | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Pennsylvania | South Dakota | Tennessee | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,3,8,Low,"Moderately moist, sandy soils.",Moist,Circumneutral (pH 6.8-7.2),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00067,Anemone cylindrica,"Candle Anemone, Long-headed Thimbleweed, Longhead Thimbleweed, Thimbleweed","Candle Anemone, Long-headed Thimbleweed, Longhead Thimbleweed, Thimbleweed",Ranunculaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/400853193/medium.jpg,iNaturalist,Arizona | Colorado | Connecticut | Idaho | Illinois | Indiana | Iowa | Kansas | Maine | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | New Hampshire | New Jersey | New Mexico | New York | North Dakota | Ohio | Pennsylvania | Rhode Island | South Dakota | Vermont | Wisconsin | Wyoming,Herb,Herbaceous perennial,4,7,Low,Rocky soils.,Dry,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Green , Brown",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00068,Anemone narcissiflora,"Narcissus Anemone, Narcissus-flower Thimbleweed, Narcissis-flowered Anemone","Narcissus Anemone, Narcissus-flower Thimbleweed, Narcissis-flowered Anemone",Ranunculaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/518471485/medium.jpg,iNaturalist,Alaska | Colorado | Wyoming,Herb,Herbaceous perennial,4,7,Low,"Rich, sandy loam.",,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Yellow , Blue",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00069,Anemone parviflora,Smallflowered Anemone,Smallflowered Anemone,Ranunculaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/337393598/medium.jpeg,iNaturalist,Alaska | Colorado | Idaho | Montana | North Dakota | Oregon | Utah | Washington | Wyoming,Herb,Herbaceous perennial,3,7,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Blue",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
