plant_id,scientific_name_key,native_state
PLANT-00768,rudbeckia laciniata,New Jersey
PLANT-00768,rudbeckia laciniata,New Mexico
PLANT-00768,rudbeckia laciniata,New York
PLANT-00768,rudbeckia laciniata,North Carolina
PLANT-00768,rudbeckia laciniata,North Dakota
PLANT-00768,rudbeckia laciniata,Ohio
PLANT-00768,rudbeckia laciniata,Oklahoma
PLANT-00768,rudbeckia laciniata,Pennsylvania
PLANT-00768,rudbeckia laciniata,Rhode Island
PLANT-00768,rudbeckia laciniata,South Carolina
PLANT-00768,rudbeckia laciniata,South Dakota
PLANT-00768,rudbeckia laciniata,Tennessee
PLANT-00768,rudbeckia laciniata,Texas
PLANT-00768,rudbeckia laciniata,Utah
PLANT-00768,rudbeckia laciniata,Vermont
PLANT-00768,rudbeckia laciniata,Virginia
PLANT-00768,rudbeckia laciniata,Washington
PLANT-00768,rudbeckia laciniata,West Virginia
PLANT-00768,rudbeckia laciniata,Wisconsin
PLANT-00768,rudbeckia laciniata,Wyoming
PLANT-00769,rudbeckia maxima,Arkansas
PLANT-00769,rudbeckia maxima,Louisiana
PLANT-00769,rudbeckia maxima,Oklahoma
PLANT-00769,rudbeckia maxima,South Carolina
PLANT-00769,rudbeckia maxima,Texas
PLANT-00770,rudbeckia missouriensis,Arkansas
PLANT-00770,rudbeckia missouriensis,Illinois
PLANT-00770,rudbeckia missouriensis,Louisiana
PLANT-00770,rudbeckia missouriensis,Missouri
PLANT-00770,rudbeckia missouriensis,Oklahoma
PLANT-00770,rudbeckia missouriensis,Texas
PLANT-00771,rudbeckia subtomentosa,Arkansas
PLANT-00771,rudbeckia subtomentosa,Illinois
PLANT-00771,rudbeckia subtomentosa,Indiana
PLANT-00771,rudbeckia subtomentosa,Iowa
PLANT-00771,rudbeckia subtomentosa,Kansas
PLANT-00771,rudbeckia subtomentosa,Kentucky
PLANT-00771,rudbeckia subtomentosa,Louisiana
PLANT-00771,rudbeckia subtomentosa,Michigan
PLANT-00771,rudbeckia subtomentosa,Mississippi
PLANT-00771,rudbeckia subtomentosa,Missouri
PLANT-00771,rudbeckia subtomentosa,Oklahoma
PLANT-00771,rudbeckia subtomentosa,Tennessee
PLANT-00771,rudbeckia subtomentosa,Texas
PLANT-00771,rudbeckia subtomentosa,Wisconsin
PLANT-00772,rudbeckia triloba,Alabama
PLANT-00772,rudbeckia triloba,Arkansas
PLANT-00772,rudbeckia triloba,Colorado
PLANT-00772,rudbeckia triloba,Connecticut
PLANT-00772,rudbeckia triloba,Delaware
PLANT-00772,rudbeckia triloba,Florida
PLANT-00772,rudbeckia triloba,Georgia
PLANT-00772,rudbeckia triloba,Illinois
PLANT-00772,rudbeckia triloba,Indiana
PLANT-00772,rudbeckia triloba,Iowa
PLANT-00772,rudbeckia triloba,Kansas
PLANT-00772,rudbeckia triloba,Kentucky
PLANT-00772,rudbeckia triloba,Louisiana
PLANT-00772,rudbeckia triloba,Maryland
PLANT-00772,rudbeckia triloba,Massachusetts
PLANT-00772,rudbeckia triloba,Michigan
PLANT-00772,rudbeckia triloba,Minnesota
PLANT-00772,rudbeckia triloba,Mississippi
PLANT-00772,rudbeckia triloba,Missouri
PLANT-00772,rudbeckia triloba,Nebraska
PLANT-00772,rudbeckia triloba,New Jersey
PLANT-00772,rudbeckia triloba,New York
PLANT-00772,rudbeckia triloba,North Carolina
PLANT-00772,rudbeckia triloba,Ohio
PLANT-00772,rudbeckia triloba,Oklahoma
PLANT-00772,rudbeckia triloba,Pennsylvania
PLANT-00772,rudbeckia triloba,South Carolina
PLANT-00772,rudbeckia triloba,Tennessee
PLANT-00772,rudbeckia triloba,Texas
PLANT-00772,rudbeckia triloba,Utah
PLANT-00772,rudbeckia triloba,Vermont
PLANT-00772,rudbeckia triloba,Virginia
PLANT-00772,rudbeckia triloba,West Virginia
PLANT-00772,rudbeckia triloba,Wisconsin
PLANT-00773,ruellia humilis,Alabama
PLANT-00773,ruellia humilis,Arkansas
PLANT-00773,ruellia humilis,Florida
PLANT-00773,ruellia humilis,Georgia
PLANT-00773,ruellia humilis,Illinois
PLANT-00773,ruellia humilis,Indiana
PLANT-00773,ruellia humilis,Iowa
PLANT-00773,ruellia humilis,Kansas
PLANT-00773,ruellia humilis,Kentucky
PLANT-00773,ruellia humilis,Louisiana
PLANT-00773,ruellia humilis,Maryland
PLANT-00773,ruellia humilis,Michigan
PLANT-00773,ruellia humilis,Minnesota
PLANT-00773,ruellia humilis,Mississippi
PLANT-00773,ruellia humilis,Missouri
PLANT-00773,ruellia humilis,Nebraska
PLANT-00773,ruellia humilis,New Jersey
PLANT-00773,ruellia humilis,North Carolina
PLANT-00773,ruellia humilis,Ohio
PLANT-00773,ruellia humilis,Oklahoma
PLANT-00773,ruellia humilis,Pennsylvania
PLANT-00773,ruellia humilis,Tennessee
PLANT-00773,ruellia humilis,Texas
PLANT-00773,ruellia humilis,Virginia
PLANT-00773,ruellia humilis,West Virginia
PLANT-00773,ruellia humilis,Wisconsin
PLANT-00774,ruellia strepens,Alabama
PLANT-00774,ruellia strepens,Arkansas
PLANT-00774,ruellia strepens,Delaware
PLANT-00774,ruellia strepens,Florida
PLANT-00774,ruellia strepens,Georgia
PLANT-00774,ruellia strepens,Illinois
PLANT-00774,ruellia strepens,Indiana
PLANT-00774,ruellia strepens,Iowa
PLANT-00774,ruellia strepens,Kansas
PLANT-00774,ruellia strepens,Kentucky
PLANT-00774,ruellia strepens,Louisiana
PLANT-00774,ruellia strepens,Maryland
PLANT-00774,ruellia strepens,Michigan
PLANT-00774,ruellia strepens,Mississippi
PLANT-00774,ruellia strepens,Missouri
PLANT-00774,ruellia strepens,Nebraska
PLANT-00774,ruellia strepens,New Jersey
PLANT-00774,ruellia strepens,North Carolina
PLANT-00774,ruellia strepens,Ohio
PLANT-00774,ruellia strepens,Oklahoma
PLANT-00774,ruellia strepens,Pennsylvania
PLANT-00774,ruellia strepens,South Carolina
PLANT-00774,ruellia strepens,Tennessee
PLANT-00774,ruellia strepens,Texas
PLANT-00774,ruellia strepens,Virginia
PLANT-00774,ruellia strepens,West Virginia
PLANT-00775,sabal etonia,Florida
PLANT-00776,sabal minor,Alabama
PLANT-00776,sabal minor,Arkansas
PLANT-00776,sabal minor,Florida
PLANT-00776,sabal minor,Louisiana
PLANT-00776,sabal minor,Mississippi
PLANT-00776,sabal minor,North Carolina
PLANT-00776,sabal minor,Oklahoma
PLANT-00776,sabal minor,South Carolina
PLANT-00776,sabal minor,Texas
PLANT-00777,sabatia angularis,Alabama
PLANT-00777,sabatia angularis,Arkansas
PLANT-00777,sabatia angularis,Connecticut
PLANT-00777,sabatia angularis,Delaware
PLANT-00777,sabatia angularis,Florida
PLANT-00777,sabatia angularis,Georgia
PLANT-00777,sabatia angularis,Illinois
PLANT-00777,sabatia angularis,Indiana
PLANT-00777,sabatia angularis,Kansas
PLANT-00777,sabatia angularis,Kentucky
PLANT-00777,sabatia angularis,Louisiana
PLANT-00777,sabatia angularis,Maryland
PLANT-00777,sabatia angularis,Massachusetts
PLANT-00777,sabatia angularis,Michigan
PLANT-00777,sabatia angularis,Mississippi
PLANT-00777,sabatia angularis,Missouri
PLANT-00777,sabatia angularis,New Jersey
PLANT-00777,sabatia angularis,New Mexico
PLANT-00777,sabatia angularis,New York
PLANT-00777,sabatia angularis,North Carolina
PLANT-00777,sabatia angularis,Ohio
PLANT-00777,sabatia angularis,Oklahoma
PLANT-00777,sabatia angularis,Pennsylvania
PLANT-00777,sabatia angularis,South Carolina
PLANT-00777,sabatia angularis,Tennessee
PLANT-00777,sabatia angularis,Texas
PLANT-00777,sabatia angularis,Virginia
PLANT-00777,sabatia angularis,West Virginia
PLANT-00777,sabatia angularis,Wisconsin
PLANT-00778,sagittaria graminea,Alabama
PLANT-00778,sagittaria graminea,Arkansas
PLANT-00778,sagittaria graminea,Colorado
PLANT-00778,sagittaria graminea,Connecticut
PLANT-00778,sagittaria graminea,Delaware
PLANT-00778,sagittaria graminea,Florida
PLANT-00778,sagittaria graminea,Georgia
PLANT-00778,sagittaria graminea,Illinois
PLANT-00778,sagittaria graminea,Indiana
PLANT-00778,sagittaria graminea,Iowa
PLANT-00778,sagittaria graminea,Kansas
PLANT-00778,sagittaria graminea,Kentucky
PLANT-00778,sagittaria graminea,Louisiana
PLANT-00778,sagittaria graminea,Maine
PLANT-00778,sagittaria graminea,Maryland
PLANT-00778,sagittaria graminea,Massachusetts
PLANT-00778,sagittaria graminea,Michigan
PLANT-00778,sagittaria graminea,Minnesota
PLANT-00778,sagittaria graminea,Mississippi
PLANT-00778,sagittaria graminea,Missouri
PLANT-00778,sagittaria graminea,Nebraska
PLANT-00778,sagittaria graminea,New Hampshire
PLANT-00778,sagittaria graminea,New Jersey
PLANT-00778,sagittaria graminea,New Mexico
PLANT-00778,sagittaria graminea,New York
PLANT-00778,sagittaria graminea,North Carolina
PLANT-00778,sagittaria graminea,Ohio
PLANT-00778,sagittaria graminea,Oklahoma
PLANT-00778,sagittaria graminea,Pennsylvania
PLANT-00778,sagittaria graminea,Rhode Island
PLANT-00778,sagittaria graminea,South Carolina
PLANT-00778,sagittaria graminea,South Dakota
PLANT-00778,sagittaria graminea,Tennessee
PLANT-00778,sagittaria graminea,Texas
PLANT-00778,sagittaria graminea,Vermont
PLANT-00778,sagittaria graminea,Virginia
PLANT-00778,sagittaria graminea,West Virginia
PLANT-00778,sagittaria graminea,Wisconsin
PLANT-00779,sagittaria latifolia,Alabama
PLANT-00779,sagittaria latifolia,Arkansas
PLANT-00779,sagittaria latifolia,California
PLANT-00779,sagittaria latifolia,Colorado
PLANT-00779,sagittaria latifolia,Connecticut
PLANT-00779,sagittaria latifolia,Delaware
PLANT-00779,sagittaria latifolia,Florida
PLANT-00779,sagittaria latifolia,Georgia
PLANT-00779,sagittaria latifolia,Illinois
PLANT-00779,sagittaria latifolia,Indiana
PLANT-00779,sagittaria latifolia,Iowa
PLANT-00779,sagittaria latifolia,Kansas
PLANT-00779,sagittaria latifolia,Kentucky
PLANT-00779,sagittaria latifolia,Louisiana
PLANT-00779,sagittaria latifolia,Maine
PLANT-00779,sagittaria latifolia,Maryland
PLANT-00779,sagittaria latifolia,Michigan
PLANT-00779,sagittaria latifolia,Minnesota
PLANT-00779,sagittaria latifolia,Mississippi
PLANT-00779,sagittaria latifolia,Missouri
PLANT-00779,sagittaria latifolia,Nebraska
PLANT-00779,sagittaria latifolia,New Hampshire
PLANT-00779,sagittaria latifolia,New Jersey
PLANT-00779,sagittaria latifolia,New York
PLANT-00779,sagittaria latifolia,North Carolina
PLANT-00779,sagittaria latifolia,North Dakota
PLANT-00779,sagittaria latifolia,Ohio
PLANT-00779,sagittaria latifolia,Oklahoma
PLANT-00779,sagittaria latifolia,Pennsylvania
PLANT-00779,sagittaria latifolia,Rhode Island
PLANT-00779,sagittaria latifolia,South Carolina
PLANT-00779,sagittaria latifolia,South Dakota
PLANT-00779,sagittaria latifolia,Tennessee
PLANT-00779,sagittaria latifolia,Texas
PLANT-00779,sagittaria latifolia,Vermont
PLANT-00779,sagittaria latifolia,Virginia
PLANT-00779,sagittaria latifolia,West Virginia
PLANT-00779,sagittaria latifolia,Wisconsin
PLANT-00780,salix discolor,Colorado
PLANT-00780,salix discolor,Connecticut
PLANT-00780,salix discolor,Delaware
PLANT-00780,salix discolor,Idaho
PLANT-00780,salix discolor,Illinois
PLANT-00780,salix discolor,Indiana
PLANT-00780,salix discolor,Iowa
PLANT-00780,salix discolor,Kentucky
PLANT-00780,salix discolor,Maine
PLANT-00780,salix discolor,Maryland
PLANT-00780,salix discolor,Massachusetts
PLANT-00780,salix discolor,Michigan
PLANT-00780,salix discolor,Minnesota
PLANT-00780,salix discolor,Missouri
PLANT-00780,salix discolor,Montana
PLANT-00780,salix discolor,New Hampshire
PLANT-00780,salix discolor,New Jersey
PLANT-00780,salix discolor,New York
PLANT-00780,salix discolor,North Dakota
PLANT-00780,salix discolor,Ohio
PLANT-00780,salix discolor,Oklahoma
PLANT-00780,salix discolor,Pennsylvania
PLANT-00780,salix discolor,Rhode Island
PLANT-00780,salix discolor,South Dakota
PLANT-00780,salix discolor,Vermont
PLANT-00780,salix discolor,Virginia
PLANT-00780,salix discolor,West Virginia
PLANT-00780,salix discolor,Wisconsin
PLANT-00780,salix discolor,Wyoming
PLANT-00781,salix nigra,Alabama
PLANT-00781,salix nigra,Arkansas
PLANT-00781,salix nigra,Colorado
PLANT-00781,salix nigra,Connecticut
PLANT-00781,salix nigra,Delaware
PLANT-00781,salix nigra,Florida
PLANT-00781,salix nigra,Georgia
PLANT-00781,salix nigra,Illinois
PLANT-00781,salix nigra,Indiana
PLANT-00781,salix nigra,Iowa
PLANT-00781,salix nigra,Kansas
PLANT-00781,salix nigra,Kentucky
PLANT-00781,salix nigra,Louisiana
PLANT-00781,salix nigra,Maine
PLANT-00781,salix nigra,Maryland
PLANT-00781,salix nigra,Massachusetts
PLANT-00781,salix nigra,Michigan
PLANT-00781,salix nigra,Minnesota
PLANT-00781,salix nigra,Mississippi
PLANT-00781,salix nigra,Missouri
PLANT-00781,salix nigra,Nebraska
PLANT-00781,salix nigra,New Hampshire
PLANT-00781,salix nigra,New Jersey
PLANT-00781,salix nigra,New York
PLANT-00781,salix nigra,North Carolina
PLANT-00781,salix nigra,Ohio
PLANT-00781,salix nigra,Oklahoma
PLANT-00781,salix nigra,Pennsylvania
PLANT-00781,salix nigra,Rhode Island
PLANT-00781,salix nigra,South Carolina
PLANT-00781,salix nigra,Tennessee
PLANT-00781,salix nigra,Texas
PLANT-00781,salix nigra,Vermont
PLANT-00781,salix nigra,Virginia
PLANT-00781,salix nigra,West Virginia
PLANT-00781,salix nigra,Wisconsin
PLANT-00782,salvia azurea,Alabama
PLANT-00782,salvia azurea,Arkansas
PLANT-00782,salvia azurea,Florida
PLANT-00782,salvia azurea,Georgia
PLANT-00782,salvia azurea,Iowa
PLANT-00782,salvia azurea,Kansas
PLANT-00782,salvia azurea,Louisiana
PLANT-00782,salvia azurea,Mississippi
PLANT-00782,salvia azurea,Missouri
PLANT-00782,salvia azurea,Nebraska
PLANT-00782,salvia azurea,North Carolina
PLANT-00782,salvia azurea,Oklahoma
PLANT-00782,salvia azurea,South Carolina
PLANT-00782,salvia azurea,Texas
PLANT-00783,salvia azurea var. grandiflora,Alabama
PLANT-00783,salvia azurea var. grandiflora,Arizona
PLANT-00783,salvia azurea var. grandiflora,Arkansas
PLANT-00783,salvia azurea var. grandiflora,Colorado
PLANT-00783,salvia azurea var. grandiflora,Florida
PLANT-00783,salvia azurea var. grandiflora,Georgia
PLANT-00783,salvia azurea var. grandiflora,Illinois
PLANT-00783,salvia azurea var. grandiflora,Kansas
PLANT-00783,salvia azurea var. grandiflora,Louisiana
PLANT-00783,salvia azurea var. grandiflora,Mississippi
PLANT-00783,salvia azurea var. grandiflora,Missouri
PLANT-00783,salvia azurea var. grandiflora,Nebraska
PLANT-00783,salvia azurea var. grandiflora,New Mexico
PLANT-00783,salvia azurea var. grandiflora,Oklahoma
PLANT-00783,salvia azurea var. grandiflora,South Carolina
PLANT-00783,salvia azurea var. grandiflora,Tennessee
PLANT-00783,salvia azurea var. grandiflora,Texas
PLANT-00784,salvia lyrata,Alabama
PLANT-00784,salvia lyrata,Arkansas
PLANT-00784,salvia lyrata,Connecticut
PLANT-00784,salvia lyrata,Delaware
PLANT-00784,salvia lyrata,Florida
PLANT-00784,salvia lyrata,Georgia
PLANT-00784,salvia lyrata,Illinois
PLANT-00784,salvia lyrata,Indiana
PLANT-00784,salvia lyrata,Kansas
PLANT-00784,salvia lyrata,Kentucky
PLANT-00784,salvia lyrata,Louisiana
PLANT-00784,salvia lyrata,Maryland
PLANT-00784,salvia lyrata,Mississippi
PLANT-00784,salvia lyrata,Missouri
PLANT-00784,salvia lyrata,New Jersey
PLANT-00784,salvia lyrata,New York
PLANT-00784,salvia lyrata,North Carolina
PLANT-00784,salvia lyrata,Ohio
PLANT-00784,salvia lyrata,Oklahoma
PLANT-00784,salvia lyrata,Pennsylvania
PLANT-00784,salvia lyrata,South Carolina
PLANT-00784,salvia lyrata,Tennessee
PLANT-00784,salvia lyrata,Texas
PLANT-00784,salvia lyrata,Virginia
PLANT-00784,salvia lyrata,West Virginia
PLANT-00785,salvia penstemonoides,Texas
PLANT-00786,salvia pratensis,Massachusetts
PLANT-00786,salvia pratensis,Montana
PLANT-00787,sambucus canadensis,Alabama
PLANT-00787,sambucus canadensis,Arizona
PLANT-00787,sambucus canadensis,Arkansas
PLANT-00787,sambucus canadensis,California
PLANT-00787,sambucus canadensis,Colorado
PLANT-00787,sambucus canadensis,Connecticut
PLANT-00787,sambucus canadensis,Delaware
PLANT-00787,sambucus canadensis,Florida
PLANT-00787,sambucus canadensis,Georgia
PLANT-00787,sambucus canadensis,Illinois
PLANT-00787,sambucus canadensis,Indiana
PLANT-00787,sambucus canadensis,Iowa
PLANT-00787,sambucus canadensis,Kansas
PLANT-00787,sambucus canadensis,Kentucky
PLANT-00787,sambucus canadensis,Louisiana
PLANT-00787,sambucus canadensis,Maine
PLANT-00787,sambucus canadensis,Maryland
PLANT-00787,sambucus canadensis,Massachusetts
PLANT-00787,sambucus canadensis,Michigan
PLANT-00787,sambucus canadensis,Minnesota
PLANT-00787,sambucus canadensis,Mississippi
PLANT-00787,sambucus canadensis,Missouri
PLANT-00787,sambucus canadensis,Montana
PLANT-00787,sambucus canadensis,Nebraska
PLANT-00787,sambucus canadensis,New Hampshire
PLANT-00787,sambucus canadensis,New Jersey
PLANT-00787,sambucus canadensis,New Mexico
PLANT-00787,sambucus canadensis,New York
PLANT-00787,sambucus canadensis,North Carolina
PLANT-00787,sambucus canadensis,North Dakota
PLANT-00787,sambucus canadensis,Ohio
PLANT-00787,sambucus canadensis,Oklahoma
PLANT-00787,sambucus canadensis,Pennsylvania
PLANT-00787,sambucus canadensis,Rhode Island
PLANT-00787,sambucus canadensis,South Carolina
PLANT-00787,sambucus canadensis,South Dakota
PLANT-00787,sambucus canadensis,Tennessee
PLANT-00787,sambucus canadensis,Texas
PLANT-00787,sambucus canadensis,Vermont
PLANT-00787,sambucus canadensis,Virginia
PLANT-00787,sambucus canadensis,West Virginia
PLANT-00787,sambucus canadensis,Wisconsin
PLANT-00787,sambucus canadensis,Wyoming
PLANT-00788,sambucus racemosa,Alaska
PLANT-00788,sambucus racemosa,Arizona
PLANT-00788,sambucus racemosa,California
PLANT-00788,sambucus racemosa,Colorado
PLANT-00788,sambucus racemosa,Connecticut
PLANT-00788,sambucus racemosa,Delaware
PLANT-00788,sambucus racemosa,Georgia
PLANT-00788,sambucus racemosa,Idaho
PLANT-00788,sambucus racemosa,Illinois
PLANT-00788,sambucus racemosa,Indiana
PLANT-00788,sambucus racemosa,Iowa
PLANT-00788,sambucus racemosa,Kentucky
PLANT-00788,sambucus racemosa,Maine
PLANT-00788,sambucus racemosa,Maryland
PLANT-00788,sambucus racemosa,Massachusetts
PLANT-00788,sambucus racemosa,Michigan
PLANT-00788,sambucus racemosa,Minnesota
PLANT-00788,sambucus racemosa,Missouri
PLANT-00788,sambucus racemosa,Montana
PLANT-00788,sambucus racemosa,Nevada
PLANT-00788,sambucus racemosa,New Hampshire
PLANT-00788,sambucus racemosa,New Jersey
PLANT-00788,sambucus racemosa,New Mexico
PLANT-00788,sambucus racemosa,New York
PLANT-00788,sambucus racemosa,North Carolina
PLANT-00788,sambucus racemosa,North Dakota
PLANT-00788,sambucus racemosa,Ohio
PLANT-00788,sambucus racemosa,Oregon
PLANT-00788,sambucus racemosa,Pennsylvania
PLANT-00788,sambucus racemosa,Rhode Island
PLANT-00788,sambucus racemosa,South Dakota
PLANT-00788,sambucus racemosa,Tennessee
PLANT-00788,sambucus racemosa,Utah
PLANT-00788,sambucus racemosa,Vermont
PLANT-00788,sambucus racemosa,Virginia
PLANT-00788,sambucus racemosa,Washington
PLANT-00788,sambucus racemosa,West Virginia
PLANT-00788,sambucus racemosa,Wisconsin
PLANT-00788,sambucus racemosa,Wyoming
PLANT-00789,sanguinaria canadensis,Alabama
PLANT-00789,sanguinaria canadensis,Arkansas
PLANT-00789,sanguinaria canadensis,Connecticut
PLANT-00789,sanguinaria canadensis,Delaware
PLANT-00789,sanguinaria canadensis,Florida
PLANT-00789,sanguinaria canadensis,Georgia
PLANT-00789,sanguinaria canadensis,Illinois
PLANT-00789,sanguinaria canadensis,Indiana
PLANT-00789,sanguinaria canadensis,Iowa
PLANT-00789,sanguinaria canadensis,Kansas
PLANT-00789,sanguinaria canadensis,Kentucky
PLANT-00789,sanguinaria canadensis,Louisiana
PLANT-00789,sanguinaria canadensis,Maine
PLANT-00789,sanguinaria canadensis,Maryland
PLANT-00789,sanguinaria canadensis,Massachusetts
PLANT-00789,sanguinaria canadensis,Michigan
PLANT-00789,sanguinaria canadensis,Minnesota
PLANT-00789,sanguinaria canadensis,Mississippi
PLANT-00789,sanguinaria canadensis,Missouri
PLANT-00789,sanguinaria canadensis,Nebraska
PLANT-00789,sanguinaria canadensis,New Hampshire
PLANT-00789,sanguinaria canadensis,New Jersey
PLANT-00789,sanguinaria canadensis,New York
PLANT-00789,sanguinaria canadensis,North Carolina
PLANT-00789,sanguinaria canadensis,North Dakota
PLANT-00789,sanguinaria canadensis,Ohio
PLANT-00789,sanguinaria canadensis,Oklahoma
PLANT-00789,sanguinaria canadensis,Pennsylvania
PLANT-00789,sanguinaria canadensis,Rhode Island
PLANT-00789,sanguinaria canadensis,South Carolina
PLANT-00789,sanguinaria canadensis,South Dakota
PLANT-00789,sanguinaria canadensis,Tennessee
PLANT-00789,sanguinaria canadensis,Texas
PLANT-00789,sanguinaria canadensis,Vermont
PLANT-00789,sanguinaria canadensis,Virginia
PLANT-00789,sanguinaria canadensis,West Virginia
PLANT-00789,sanguinaria canadensis,Wisconsin
PLANT-00790,sanguisorba officinalis,Alaska
PLANT-00790,sanguisorba officinalis,California
PLANT-00790,sanguisorba officinalis,Maine
PLANT-00790,sanguisorba officinalis,Michigan
PLANT-00790,sanguisorba officinalis,Minnesota
PLANT-00790,sanguisorba officinalis,Nebraska
PLANT-00790,sanguisorba officinalis,Oregon
PLANT-00790,sanguisorba officinalis,Pennsylvania
PLANT-00790,sanguisorba officinalis,Washington
PLANT-00791,sapindus drummondii,Arizona
PLANT-00791,sapindus drummondii,Arkansas
PLANT-00791,sapindus drummondii,Colorado
PLANT-00791,sapindus drummondii,Kansas
PLANT-00791,sapindus drummondii,Louisiana
PLANT-00791,sapindus drummondii,Missouri
PLANT-00791,sapindus drummondii,New Mexico
PLANT-00791,sapindus drummondii,Oklahoma
PLANT-00791,sapindus drummondii,Texas
PLANT-00792,sarracenia flava,Alabama
PLANT-00792,sarracenia flava,Florida
PLANT-00792,sarracenia flava,Georgia
PLANT-00792,sarracenia flava,North Carolina
PLANT-00792,sarracenia flava,South Carolina
PLANT-00792,sarracenia flava,Virginia
PLANT-00793,sarracenia flava var. rubricorpora,Alabama
PLANT-00793,sarracenia flava var. rubricorpora,Florida
PLANT-00793,sarracenia flava var. rubricorpora,South Carolina
PLANT-00794,sarracenia leucophylla,Alabama
PLANT-00794,sarracenia leucophylla,Florida
PLANT-00794,sarracenia leucophylla,Georgia
PLANT-00794,sarracenia leucophylla,Mississippi
PLANT-00795,sarracenia minor,Florida
PLANT-00795,sarracenia minor,Georgia
PLANT-00795,sarracenia minor,North Carolina
PLANT-00795,sarracenia minor,South Carolina
PLANT-00796,sarracenia oreophila,Alabama
PLANT-00796,sarracenia oreophila,Georgia
PLANT-00796,sarracenia oreophila,North Carolina
PLANT-00796,sarracenia oreophila,Tennessee
PLANT-00797,sarracenia purpurea,Alabama
PLANT-00797,sarracenia purpurea,California
PLANT-00797,sarracenia purpurea,Connecticut
PLANT-00797,sarracenia purpurea,Delaware
PLANT-00797,sarracenia purpurea,Florida
PLANT-00797,sarracenia purpurea,Georgia
PLANT-00797,sarracenia purpurea,Illinois
PLANT-00797,sarracenia purpurea,Indiana
PLANT-00797,sarracenia purpurea,Louisiana
PLANT-00797,sarracenia purpurea,Maine
PLANT-00797,sarracenia purpurea,Maryland
PLANT-00797,sarracenia purpurea,Michigan
PLANT-00797,sarracenia purpurea,Minnesota
PLANT-00797,sarracenia purpurea,Mississippi
PLANT-00797,sarracenia purpurea,New Hampshire
PLANT-00797,sarracenia purpurea,New Jersey
PLANT-00797,sarracenia purpurea,New York
PLANT-00797,sarracenia purpurea,North Carolina
PLANT-00797,sarracenia purpurea,Ohio
PLANT-00797,sarracenia purpurea,Pennsylvania
PLANT-00797,sarracenia purpurea,Rhode Island
PLANT-00797,sarracenia purpurea,South Carolina
PLANT-00797,sarracenia purpurea,Tennessee
PLANT-00797,sarracenia purpurea,Vermont
PLANT-00797,sarracenia purpurea,Virginia
PLANT-00797,sarracenia purpurea,Washington
PLANT-00797,sarracenia purpurea,West Virginia
PLANT-00797,sarracenia purpurea,Wisconsin
PLANT-00798,sarracenia purpurea subsp. purpurea,Alaska
PLANT-00798,sarracenia purpurea subsp. purpurea,Connecticut
PLANT-00798,sarracenia purpurea subsp. purpurea,Indiana
PLANT-00798,sarracenia purpurea subsp. purpurea,Maine
PLANT-00798,sarracenia purpurea subsp. purpurea,Massachusetts
PLANT-00798,sarracenia purpurea subsp. purpurea,Michigan
PLANT-00798,sarracenia purpurea subsp. purpurea,New Hampshire
PLANT-00798,sarracenia purpurea subsp. purpurea,New Jersey
PLANT-00798,sarracenia purpurea subsp. purpurea,New York
PLANT-00798,sarracenia purpurea subsp. purpurea,Ohio
PLANT-00798,sarracenia purpurea subsp. purpurea,Pennsylvania
PLANT-00798,sarracenia purpurea subsp. purpurea,Rhode Island
PLANT-00798,sarracenia purpurea subsp. purpurea,Vermont
PLANT-00798,sarracenia purpurea subsp. purpurea,West Virginia
PLANT-00799,sarracenia purpurea subsp. venosa,Alabama
PLANT-00799,sarracenia purpurea subsp. venosa,Arkansas
PLANT-00799,sarracenia purpurea subsp. venosa,Delaware
PLANT-00799,sarracenia purpurea subsp. venosa,Florida
PLANT-00799,sarracenia purpurea subsp. venosa,Georgia
PLANT-00799,sarracenia purpurea subsp. venosa,Kentucky
PLANT-00799,sarracenia purpurea subsp. venosa,Louisiana
PLANT-00799,sarracenia purpurea subsp. venosa,Maryland
PLANT-00799,sarracenia purpurea subsp. venosa,Mississippi
PLANT-00799,sarracenia purpurea subsp. venosa,North Carolina
PLANT-00799,sarracenia purpurea subsp. venosa,South Carolina
PLANT-00799,sarracenia purpurea subsp. venosa,Tennessee
PLANT-00799,sarracenia purpurea subsp. venosa,Virginia
PLANT-00800,sarracenia rubra,Alabama
PLANT-00800,sarracenia rubra,Florida
PLANT-00800,sarracenia rubra,Georgia
PLANT-00800,sarracenia rubra,North Carolina
PLANT-00800,sarracenia rubra,South Carolina
PLANT-00801,sarracenia rubra f. jonesii,Alabama
PLANT-00801,sarracenia rubra f. jonesii,Arkansas
PLANT-00801,sarracenia rubra f. jonesii,Delaware
PLANT-00801,sarracenia rubra f. jonesii,Florida
PLANT-00801,sarracenia rubra f. jonesii,Georgia
PLANT-00801,sarracenia rubra f. jonesii,Kentucky
PLANT-00801,sarracenia rubra f. jonesii,Louisiana
PLANT-00801,sarracenia rubra f. jonesii,Maryland
PLANT-00801,sarracenia rubra f. jonesii,Mississippi
PLANT-00801,sarracenia rubra f. jonesii,North Carolina
PLANT-00801,sarracenia rubra f. jonesii,South Carolina
PLANT-00801,sarracenia rubra f. jonesii,Tennessee
PLANT-00801,sarracenia rubra f. jonesii,Virginia
PLANT-00802,sarracenia ã— catesbaei,Alabama
PLANT-00802,sarracenia ã— catesbaei,Florida
PLANT-00802,sarracenia ã— catesbaei,Georgia
